timestep,timestamp,error,lap_number,speed_scalar,blur_level,pos_x,pos_y,pos_z
390,12.6059,0.0455,0,0.2,0,2.056394,-0.883047,0.999996
391,12.6384,0.0521,0,0.2,0,2.0606,-0.887458,0.999996
392,12.668,0.0603,0,0.2,0,2.0648,-0.891883,0.999996
393,12.7022,0.0678,0,0.2,0,2.068994,-0.896321,0.999996
394,12.734,0.0611,0,0.2,0,2.073184,-0.900773,0.999995
395,12.7658,0.0532,0,0.2,0,2.07737,-0.905239,0.999995
396,12.8016,0.0762,0,0.2,0,2.081547,-0.909715,0.999995
397,12.8312,0.0618,0,0.2,0,2.085714,-0.914199,0.999995
398,12.8644,0.0996,0,0.2,0,2.089872,-0.918692,0.999995
399,12.8966,0.0451,0,0.2,0,2.09402,-0.923194,0.999995
400,12.9302,0.0689,0,0.2,0,2.098152,-0.927698,0.999995
401,12.9605,0.0535,0,0.2,0,2.102267,-0.932202,0.999995
402,12.9936,0.0526,0,0.2,0,2.106371,-0.936713,0.999995
403,13.0267,0.0618,0,0.2,0,2.110461,-0.94123,0.999995
404,13.0624,0.0688,0,0.2,0,2.114539,-0.945752,0.999995
405,13.0959,0.0998,0,0.2,0,2.118602,-0.950277,0.999995
406,13.1286,0.0608,0,0.2,0,2.122655,-0.95481,0.999995
407,13.1606,0.0918,0,0.2,0,2.126698,-0.959353,0.999995
408,13.1919,0.0767,0,0.2,0,2.130733,-0.963906,0.999995
409,13.2216,0.0921,0,0.2,0,2.134759,-0.968469,0.999995
410,13.2547,0.0531,0,0.2,0,2.138771,-0.973035,0.999995
411,13.2859,0.0836,0,0.2,0,2.142774,-0.977612,0.999995
412,13.3184,0.0532,0,0.2,0,2.146767,-0.982196,0.999996
413,13.3528,0.0606,0,0.2,0,2.15075,-0.986789,0.999996
414,13.3873,0.1004,0,0.2,0,2.154724,-0.99139,0.999996
415,13.419,0.0839,0,0.2,0,2.158689,-0.996,0.999996
416,13.4522,0.0917,0,0.2,0,2.16265,-1.000626,0.999996
417,13.4833,0.0531,0,0.2,0,2.166602,-1.005262,0.999996
418,13.5148,0.1004,0,0.2,0,2.17055,-1.009912,0.999996
419,13.5472,0.0609,0,0.2,0,2.174486,-1.014567,0.999997
420,13.5805,0.1078,0,0.2,0,2.178413,-1.019232,0.999997
421,13.6132,0.0926,0,0.2,0,2.182333,-1.023909,0.999997
422,13.6458,0.1082,0,0.2,0,2.186246,-1.028598,0.999997
423,13.6766,0.0842,0,0.2,0,2.190149,-1.033295,0.999998
424,13.7087,0.0841,0,0.2,0,2.19404,-1.037996,0.999998
425,13.744,0.092,0,0.2,0,2.197926,-1.042713,0.999998
426,13.7759,0.0689,0,0.2,0,2.2018,-1.047436,0.999998
427,13.8085,0.0617,0,0.2,0,2.205662,-1.052164,0.999999
428,13.84,0.0607,0,0.2,0,2.209511,-1.056897,0.999999
429,13.8715,0.0925,0,0.2,0,2.213352,-1.061641,0.999999
430,13.9049,0.053,0,0.2,0,2.217183,-1.066392,0.999999
431,13.9371,0.0689,0,0.2,0,2.221001,-1.071149,1.0
432,13.9722,0.0534,0,0.2,0,2.22481,-1.075915,1.0
433,14.0048,0.1075,0,0.2,0,2.228608,-1.080689,1.0
434,14.0367,0.076,0,0.2,0,2.232398,-1.085474,1.0
435,14.0699,0.0833,0,0.2,0,2.236178,-1.090267,1.0
436,14.1009,0.061,0,0.2,0,2.239946,-1.095065,1.000001
437,14.1307,0.0844,0,0.2,0,2.243702,-1.099869,1.000001
438,14.1595,0.0689,0,0.2,0,2.247447,-1.10468,1.000001
439,14.1948,0.0844,0,0.2,0,2.251186,-1.109505,1.000001
440,14.2251,0.0693,0,0.2,0,2.254915,-1.114337,1.000001
441,14.2581,0.0689,0,0.2,0,2.258628,-1.119172,1.000001
442,14.2932,0.0536,0,0.2,0,2.262328,-1.12401,1.000001
443,14.3255,0.0927,0,0.2,0,2.266025,-1.128865,1.000002
444,14.3572,0.0773,0,0.2,0,2.269709,-1.133725,1.000002
445,14.39,0.0846,0,0.2,0,2.273379,-1.138588,1.000002
446,14.4186,0.0768,0,0.2,0,2.277037,-1.143458,1.000002
447,14.4524,0.077,0,0.2,0,2.280689,-1.14834,1.000003
448,14.4839,0.0922,0,0.2,0,2.284334,-1.153235,1.000003
449,14.5164,0.0764,0,0.2,0,2.287967,-1.158136,1.000003
450,14.5536,0.0922,0,0.2,0,2.291589,-1.163045,1.000003
451,14.586,0.0919,0,0.2,0,2.295198,-1.167957,1.000003
452,14.6178,0.0999,0,0.2,0,2.298796,-1.172878,1.000003
453,14.6509,0.0766,0,0.2,0,2.302393,-1.177818,1.000003
454,14.6806,0.1081,0,0.2,0,2.305985,-1.182774,1.000003
455,14.7141,0.085,0,0.2,0,2.309567,-1.187737,1.000004
456,14.7452,0.1001,0,0.2,0,2.313136,-1.192706,1.000004
457,14.7762,0.0685,0,0.2,0,2.316693,-1.19768,1.000004
458,14.8083,0.0607,0,0.2,0,2.320244,-1.202668,1.000004
459,14.846,0.0836,0,0.2,0,2.323782,-1.207661,1.000004
460,14.8808,0.07,0,0.2,0,2.327305,-1.212655,1.000004
461,14.9136,0.0844,0,0.2,0,2.330812,-1.217649,1.000004
462,14.947,0.1001,0,0.2,0,2.334307,-1.222649,1.000004
463,14.9779,0.0459,0,0.2,0,2.337791,-1.227656,1.000004
464,15.01,0.0998,0,0.2,0,2.341265,-1.232672,1.000004
465,15.042,0.0613,0,0.2,0,2.344728,-1.237694,1.000004
466,15.0722,0.093,0,0.2,0,2.348178,-1.24272,1.000004
467,15.1045,0.0918,0,0.2,0,2.351618,-1.247755,1.000003
468,15.1374,0.0458,0,0.2,0,2.35505,-1.252802,1.000003
469,15.1704,0.0768,0,0.2,0,2.358476,-1.257863,1.000003
470,15.2068,0.0849,0,0.2,0,2.361892,-1.262934,1.000003
471,15.2421,0.077,0,0.2,0,2.365292,-1.268002,1.000003
472,15.2722,0.0998,0,0.2,0,2.368681,-1.273078,1.000003
473,15.3052,0.1317,0,0.2,0,2.372062,-1.278166,1.000003
474,15.3351,0.077,0,0.2,0,2.375434,-1.283265,1.000003
475,15.3651,0.0762,0,0.2,0,2.378798,-1.288374,1.000003
476,15.3963,0.0916,0,0.2,0,2.382152,-1.293493,1.000003
477,15.4294,0.085,0,0.2,0,2.385493,-1.298615,1.000002
478,15.4613,0.0762,0,0.2,0,2.388819,-1.303739,1.000002
479,15.4969,0.0678,0,0.2,0,2.392129,-1.308862,1.000002
480,15.5293,0.0694,0,0.2,0,2.395428,-1.313993,1.000002
481,15.562,0.0926,0,0.2,0,2.398717,-1.319132,1.000002
482,15.593,0.0761,0,0.2,0,2.401994,-1.324278,1.000002
483,15.6223,0.0766,0,0.2,0,2.405261,-1.329431,1.000001
484,15.6568,0.1078,0,0.2,0,2.408516,-1.33459,1.000001
485,15.6892,0.0997,0,0.2,0,2.411762,-1.339759,1.000001
486,15.721,0.0766,0,0.2,0,2.414998,-1.344938,1.000001
487,15.7559,0.0762,0,0.2,0,2.418227,-1.35013,1.000001
488,15.788,0.0998,0,0.2,0,2.421451,-1.355338,1.000001
489,15.819,0.0776,0,0.2,0,2.424668,-1.36056,1.0
490,15.8549,0.1012,0,0.2,0,2.427874,-1.365788,1.0
491,15.8841,0.0845,0,0.2,0,2.431063,-1.371014,1.0
492,15.9144,0.0765,0,0.2,0,2.434239,-1.376245,1.0
493,15.9497,0.1092,0,0.2,0,2.437403,-1.38148,1.0
494,15.9812,0.0771,0,0.2,0,2.440553,-1.386716,1.0
495,16.0148,0.0842,0,0.2,0,2.443685,-1.391949,0.999999
496,16.0486,0.0845,0,0.2,0,2.446803,-1.397184,0.999999
497,16.08,0.1003,0,0.2,0,2.449909,-1.402423,0.999999
498,16.1122,0.0772,0,0.2,0,2.453004,-1.407672,0.999999
499,16.1459,0.1238,0,0.2,0,2.456094,-1.412935,0.999999
500,16.1762,0.0773,0,0.2,0,2.459174,-1.418209,0.999999
501,16.2052,0.1005,0,0.2,0,2.462248,-1.423499,0.999999
502,16.2378,0.1155,0,0.2,0,2.465308,-1.428789,0.999999
503,16.2688,0.0759,0,0.2,0,2.468354,-1.434083,0.999998
504,16.3015,0.1,0,0.2,0,2.471393,-1.439389,0.999998
505,16.3355,0.0842,0,0.2,0,2.474422,-1.444706,0.999998
506,16.3687,0.1168,0,0.2,0,2.477442,-1.450031,0.999998
507,16.3997,0.1,0,0.2,0,2.480449,-1.455362,0.999998
508,16.4324,0.0996,0,0.2,0,2.483441,-1.460691,0.999998
509,16.4648,0.1079,0,0.2,0,2.486422,-1.466029,0.999998
510,16.4981,0.1154,0,0.2,0,2.489392,-1.471374,0.999998
511,16.5299,0.0847,0,0.2,0,2.492349,-1.476722,0.999998
512,16.5625,0.1156,0,0.2,0,2.495294,-1.482077,0.999998
513,16.5985,0.0534,0,0.2,0,2.49823,-1.487442,0.999999
514,16.629,0.0851,0,0.2,0,2.501153,-1.492809,0.999999
515,16.6673,0.0924,0,0.2,0,2.504063,-1.498182,0.999999
516,16.7,0.0845,0,0.2,0,2.50696,-1.50356,0.999999
517,16.7299,0.0606,0,0.2,0,2.509846,-1.508943,0.999999
518,16.7625,0.1006,0,0.2,0,2.512726,-1.514343,0.999999
519,16.7885,0.0858,0,0.2,0,2.515595,-1.51975,0.999999
520,16.8184,0.1081,0,0.2,0,2.518448,-1.525155,0.999999
521,16.8494,0.0843,0,0.2,0,2.521287,-1.530562,0.999999
522,16.882,0.0918,0,0.2,0,2.524114,-1.535975,0.999999
523,16.9132,0.0849,0,0.2,0,2.526933,-1.541399,0.999999
524,16.9455,0.1154,0,0.2,0,2.529741,-1.546831,0.999999
525,16.9792,0.1002,0,0.2,0,2.532535,-1.552264,0.999999
526,17.0131,0.1007,0,0.2,0,2.535314,-1.557697,0.999999
527,17.0445,0.0934,0,0.2,0,2.538082,-1.563138,0.999999
528,17.0761,0.0841,0,0.2,0,2.54084,-1.568586,0.999999
529,17.1088,0.0691,0,0.2,0,2.543586,-1.574041,0.999999
530,17.1413,0.1074,0,0.2,0,2.546323,-1.579507,0.999999
531,17.1728,0.0841,0,0.2,0,2.54905,-1.584984,0.999999
532,17.2053,0.1238,0,0.2,0,2.551767,-1.59047,0.999999
533,17.2416,0.0692,0,0.2,0,2.554473,-1.595963,0.999999
534,17.2729,0.108,0,0.2,0,2.557164,-1.601456,0.999999
535,17.305,0.0465,0,0.2,0,2.559842,-1.606953,0.999999
536,17.3366,0.1081,0,0.2,0,2.56251,-1.612457,0.999999
537,17.366,0.0845,0,0.2,0,2.565166,-1.61797,0.999999
538,17.4008,0.1003,0,0.2,0,2.567811,-1.623487,0.999999
539,17.4334,0.0845,0,0.2,0,2.570439,-1.629002,0.999999
540,17.4656,0.0757,0,0.2,0,2.573054,-1.634519,0.999999
541,17.4973,0.1083,0,0.2,0,2.575658,-1.640044,0.999999
542,17.5303,0.0843,0,0.2,0,2.578252,-1.645577,0.999999
543,17.5609,0.0774,0,0.2,0,2.580833,-1.651116,0.999999
544,17.5939,0.0932,0,0.2,0,2.583404,-1.656664,0.999999
545,17.6276,0.0927,0,0.2,0,2.585964,-1.66222,0.999999
546,17.6603,0.1,0,0.2,0,2.588512,-1.667782,0.999999
547,17.6919,0.0922,0,0.2,0,2.591052,-1.673355,0.999999
548,17.7249,0.1076,0,0.2,0,2.59358,-1.678937,0.999999
549,17.7601,0.0843,0,0.2,0,2.596096,-1.684523,0.999999
550,17.7942,0.1165,0,0.2,0,2.598597,-1.690108,0.999999
551,17.8228,0.0849,0,0.2,0,2.601086,-1.695699,0.999999
552,17.8546,0.0845,0,0.2,0,2.60356,-1.701289,0.999999
553,17.8853,0.0929,0,0.2,0,2.606019,-1.706878,0.999999
554,17.917,0.0536,0,0.2,0,2.608462,-1.712464,0.999999
555,17.9536,0.1086,0,0.2,0,2.610895,-1.71806,0.999999
556,17.9851,0.0607,0,0.2,0,2.613321,-1.723673,0.999999
557,18.0169,0.0917,0,0.2,0,2.615738,-1.729298,0.999999
558,18.0486,0.0691,0,0.2,0,2.618143,-1.734929,0.999999
559,18.0787,0.1157,0,0.2,0,2.620537,-1.740566,0.999999
560,18.1141,0.0693,0,0.2,0,2.622916,-1.746204,0.999999
561,18.1456,0.092,0,0.2,0,2.625281,-1.751843,0.999999
562,18.1763,0.0916,0,0.2,0,2.627632,-1.757481,0.999999
563,18.2097,0.0542,0,0.2,0,2.62997,-1.763123,0.999999
564,18.2465,0.0617,0,0.2,0,2.632298,-1.768775,0.999999
565,18.2766,0.108,0,0.2,0,2.634617,-1.774439,0.999999
566,18.3096,0.0857,0,0.2,0,2.636925,-1.780111,0.999999
567,18.3402,0.1075,0,0.2,0,2.639221,-1.785787,0.999999
568,18.371,0.061,0,0.2,0,2.641503,-1.791465,0.999999
569,18.4056,0.0928,0,0.2,0,2.643767,-1.797135,0.999999
570,18.4419,0.1003,0,0.2,0,2.646015,-1.802799,0.999999
571,18.4736,0.0844,0,0.2,0,2.64825,-1.808468,0.999999
572,18.5058,0.0988,0,0.2,0,2.650475,-1.814146,0.999999
573,18.535,0.0843,0,0.2,0,2.65269,-1.819836,0.999999
574,18.564,0.1011,0,0.2,0,2.654896,-1.82554,0.999999
575,18.5973,0.1012,0,0.2,0,2.657089,-1.831246,0.999999
576,18.6294,0.1,0,0.2,0,2.65927,-1.836956,0.999999
577,18.6613,0.0766,0,0.2,0,2.661436,-1.842667,0.999999
578,18.6953,0.0997,0,0.2,0,2.663587,-1.848372,0.999999
579,18.7295,0.1077,0,0.2,0,2.665723,-1.854077,0.999999
580,18.7619,0.117,0,0.2,0,2.667846,-1.859786,0.999999
581,18.7933,0.0843,0,0.2,0,2.66996,-1.865506,0.999999
582,18.8233,0.0908,0,0.2,0,2.672065,-1.871241,0.999999
583,18.8534,0.0922,0,0.2,0,2.674161,-1.87699,0.999999
584,18.8854,0.1154,0,0.2,0,2.676245,-1.882743,0.999999
585,18.9168,0.0851,0,0.2,0,2.678315,-1.888496,0.999999
586,18.9532,0.0855,0,0.2,0,2.680369,-1.894245,0.999999
587,18.9849,0.0457,0,0.2,0,2.682409,-1.899992,0.999999
588,19.0158,0.07,0,0.2,0,2.684435,-1.905739,0.999999
589,19.0498,0.0927,0,0.2,0,2.686449,-1.911489,0.999999
590,19.0809,0.0847,0,0.2,0,2.68845,-1.917247,0.999999
591,19.1138,0.0847,0,0.2,0,2.690442,-1.923016,0.999999
592,19.1455,0.1083,0,0.2,0,2.692424,-1.9288,0.999999
593,19.177,0.0993,0,0.2,0,2.694396,-1.934595,0.999999
594,19.2099,0.0995,0,0.2,0,2.696357,-1.940396,0.999999
595,19.2457,0.0996,0,0.2,0,2.698302,-1.946194,0.999999
596,19.2781,0.108,0,0.2,0,2.700231,-1.951987,0.999999
597,19.3122,0.1002,0,0.2,0,2.702144,-1.957771,0.999999
598,19.3435,0.109,0,0.2,0,2.704041,-1.963548,0.999999
599,19.3763,0.061,0,0.2,0,2.705924,-1.969326,0.999999
600,19.4089,0.0929,0,0.2,0,2.707794,-1.975108,0.999999
601,19.4414,0.0621,0,0.2,0,2.709655,-1.980901,0.999999
602,19.4727,0.0698,0,0.2,0,2.711505,-1.986705,0.999999
603,19.5057,0.109,0,0.2,0,2.713344,-1.992517,0.999999
604,19.538,0.0761,0,0.2,0,2.715171,-1.998335,0.999999
605,19.5705,0.0919,0,0.2,0,2.716987,-2.00416,0.999999
606,19.6063,0.1073,0,0.2,0,2.71879,-2.009989,0.999999
607,19.6407,0.1076,0,0.2,0,2.72058,-2.015821,0.999999
608,19.6748,0.1235,0,0.2,0,2.722356,-2.021655,0.999999
609,19.7063,0.1006,0,0.2,0,2.724118,-2.027483,0.999999
610,19.7347,0.1229,0,0.2,0,2.725862,-2.033301,0.999999
611,19.7626,0.0604,0,0.2,0,2.727593,-2.039121,0.999999
612,19.7973,0.1077,0,0.2,0,2.729311,-2.044941,0.999999
613,19.8293,0.1006,0,0.2,0,2.731016,-2.050764,0.999999
614,19.8624,0.0852,0,0.2,0,2.73271,-2.056594,0.999999
615,19.8973,0.1168,0,0.2,0,2.734391,-2.062427,0.999999
616,19.93,0.0855,0,0.2,0,2.736061,-2.068265,0.999999
617,19.9617,0.0527,0,0.2,0,2.737719,-2.07411,0.999999
618,19.9922,0.1006,0,0.2,0,2.739366,-2.079964,0.999999
619,20.0219,0.0697,0,0.2,0,2.741002,-2.085826,0.999999
620,20.0539,0.1003,0,0.2,0,2.742627,-2.091701,0.999999
621,20.0854,0.1318,0,0.2,0,2.744242,-2.097587,0.999999
622,20.1167,0.1004,0,0.2,0,2.745844,-2.103474,0.999999
623,20.1535,0.1072,0,0.2,0,2.747431,-2.109358,0.999999
624,20.1855,0.1072,0,0.2,0,2.749004,-2.11524,0.999999
625,20.2171,0.1001,0,0.2,0,2.750563,-2.12112,0.999999
626,20.2493,0.1164,0,0.2,0,2.752106,-2.126996,0.999999
627,20.2796,0.1078,0,0.2,0,2.753635,-2.132865,0.999999
628,20.3124,0.1004,0,0.2,0,2.75515,-2.138731,0.999999
629,20.3462,0.0999,0,0.2,0,2.75665,-2.144596,0.999999
630,20.3774,0.0686,0,0.2,0,2.758137,-2.150459,0.999999
631,20.4089,0.0848,0,0.2,0,2.759613,-2.156331,0.999999
632,20.4463,0.0771,0,0.2,0,2.76108,-2.162222,0.999999
633,20.4775,0.1084,0,0.2,0,2.76254,-2.168138,0.999999
634,20.5086,0.0933,0,0.2,0,2.763991,-2.174067,0.999999
635,20.5426,0.0849,0,0.2,0,2.765427,-2.179995,0.999999
636,20.5717,0.0772,0,0.2,0,2.766849,-2.185917,0.999999
637,20.6051,0.0922,0,0.2,0,2.768258,-2.191841,0.999999
638,20.6362,0.0923,0,0.2,0,2.769655,-2.197769,0.999999
639,20.669,0.0998,0,0.2,0,2.77104,-2.203704,0.999999
640,20.7028,0.1389,0,0.2,0,2.772414,-2.209649,0.999999
641,20.7331,0.1392,0,0.2,0,2.773776,-2.215597,0.999999
642,20.7659,0.101,0,0.2,0,2.775123,-2.221539,0.999999
643,20.8016,0.1006,0,0.2,0,2.776453,-2.227468,0.999999
644,20.8336,0.0843,0,0.2,0,2.777766,-2.23338,0.999999
645,20.8666,0.1003,0,0.2,0,2.779063,-2.239279,0.999999
646,20.8958,0.0918,0,0.2,0,2.780346,-2.245173,0.999999
647,20.9267,0.1157,0,0.2,0,2.781616,-2.251071,0.999999
648,20.9555,0.1007,0,0.2,0,2.782875,-2.256983,0.999999
649,20.9889,0.0934,0,0.2,0,2.784123,-2.262903,0.999999
650,21.0218,0.0768,0,0.2,0,2.785359,-2.268827,0.999999
651,21.0585,0.0922,0,0.2,0,2.786582,-2.274757,0.999999
652,21.0935,0.0686,0,0.2,0,2.787794,-2.280696,0.999999
653,21.1279,0.0766,0,0.2,0,2.788996,-2.286649,0.999999
654,21.162,0.0847,0,0.2,0,2.790189,-2.292624,0.999999
655,21.1937,0.0618,0,0.2,0,2.791374,-2.298627,0.999999
656,21.2255,0.0937,0,0.2,0,2.792552,-2.304657,0.999999
657,21.2562,0.0859,0,0.2,0,2.79372,-2.310705,0.999999
658,21.2886,0.078,0,0.2,0,2.794874,-2.316752,0.999999
659,21.3218,0.0784,0,0.2,0,2.796012,-2.322786,0.999999
660,21.3547,0.077,0,0.2,0,2.797133,-2.328801,0.999999
661,21.3877,0.0923,0,0.2,0,2.798239,-2.334805,0.999999
662,21.4216,0.1078,0,0.2,0,2.799331,-2.340804,0.999999
663,21.4544,0.1078,0,0.2,0,2.80041,-2.346803,0.999999
664,21.4859,0.1159,0,0.2,0,2.801476,-2.352806,0.999999
665,21.5174,0.1238,0,0.2,0,2.802529,-2.358813,0.999999
666,21.5487,0.1159,0,0.2,0,2.803568,-2.364815,0.999999
667,21.5806,0.1164,0,0.2,0,2.804592,-2.370802,0.999999
668,21.6132,0.1001,0,0.2,0,2.805599,-2.376768,0.999998
669,21.6494,0.1078,0,0.2,0,2.80659,-2.38272,0.999998
670,21.681,0.1232,0,0.2,0,2.807568,-2.388667,0.999998
671,21.7137,0.1381,0,0.2,0,2.808533,-2.394619,0.999998
672,21.7454,0.1537,0,0.2,0,2.809487,-2.40058,0.999998
673,21.7753,0.1539,0,0.2,0,2.810431,-2.406558,0.999998
674,21.8075,0.1461,0,0.2,0,2.811364,-2.412555,0.999998
675,21.8415,0.1304,0,0.2,0,2.812288,-2.418564,0.999998
676,21.872,0.1389,0,0.2,0,2.813198,-2.424577,0.999998
677,21.9047,0.1066,0,0.2,0,2.814096,-2.430587,0.999998
678,21.942,0.1072,0,0.2,0,2.81498,-2.436591,0.999998
679,21.9755,0.1081,0,0.2,0,2.815851,-2.44259,0.999998
680,22.0097,0.1076,0,0.2,0,2.816708,-2.448583,0.999998
681,22.0414,0.132,0,0.2,0,2.817553,-2.45457,0.999998
682,22.0718,0.1081,0,0.2,0,2.818384,-2.460552,0.999998
683,22.1009,0.1002,0,0.2,0,2.819203,-2.466536,0.999998
684,22.1339,0.1312,0,0.2,0,2.82001,-2.472525,0.999998
685,22.1659,0.1314,0,0.2,0,2.820806,-2.478519,0.999998
686,22.197,0.1153,0,0.2,0,2.82159,-2.484525,0.999998
687,22.23,0.0992,0,0.2,0,2.822364,-2.490542,0.999998
688,22.2633,0.1077,0,0.2,0,2.823126,-2.496572,0.999998
689,22.2983,0.1078,0,0.2,0,2.823877,-2.502614,0.999998
690,22.3294,0.1158,0,0.2,0,2.824616,-2.508666,0.999998
691,22.3623,0.1081,0,0.2,0,2.825343,-2.514724,0.999999
692,22.3926,0.1162,0,0.2,0,2.826057,-2.520778,0.999999
693,22.4248,0.1,0,0.2,0,2.826757,-2.526822,0.999999
694,22.4577,0.1076,0,0.2,0,2.827443,-2.532855,0.999999
695,22.4939,0.1079,0,0.2,0,2.828114,-2.538876,0.999999
696,22.5258,0.1235,0,0.2,0,2.828772,-2.544891,0.999999
697,22.5609,0.1225,0,0.2,0,2.829416,-2.550905,0.999999
698,22.5924,0.1385,0,0.2,0,2.830047,-2.55692,0.999999
699,22.6218,0.146,0,0.2,0,2.830666,-2.56294,0.999999
700,22.6551,0.1616,0,0.2,0,2.831272,-2.568972,0.999999
701,22.685,0.185,0,0.2,0,2.831867,-2.575019,0.999999
702,22.7165,0.2014,0,0.2,0,2.832451,-2.581079,0.999999
703,22.7482,0.1856,0,0.2,0,2.833022,-2.587146,0.999999
704,22.781,0.1295,0,0.2,0,2.833582,-2.593217,0.999999
705,22.8146,0.1535,0,0.2,0,2.834129,-2.599291,0.999999
706,22.8485,0.1459,0,0.2,0,2.834664,-2.605366,0.999999
707,22.8826,0.1619,0,0.2,0,2.835186,-2.61144,0.999999
708,22.917,0.1464,0,0.2,0,2.835696,-2.617515,0.999999
709,22.9484,0.1704,0,0.2,0,2.836193,-2.623588,0.999999
710,22.9816,0.1627,0,0.2,0,2.836677,-2.629658,0.999999
711,23.0141,0.155,0,0.2,0,2.837147,-2.635726,0.999999
712,23.0454,0.1231,0,0.2,0,2.837606,-2.641797,1.0
713,23.0757,0.1386,0,0.2,0,2.838051,-2.64787,1.0
714,23.1088,0.1469,0,0.2,0,2.838485,-2.653946,1.0
715,23.1414,0.1473,0,0.2,0,2.838905,-2.660023,1.0
716,23.1757,0.1477,0,0.2,0,2.839312,-2.666093,1.0
717,23.2087,0.1313,0,0.2,0,2.839705,-2.67215,1.0
718,23.239,0.1389,0,0.2,0,2.840085,-2.678192,1.0
719,23.2707,0.1239,0,0.2,0,2.840451,-2.684217,1.0
720,23.3063,0.1238,0,0.2,0,2.840805,-2.690232,1.0
721,23.3375,0.1239,0,0.2,0,2.841145,-2.696245,1.0
722,23.3704,0.132,0,0.2,0,2.841473,-2.702264,1.0
723,23.4021,0.1161,0,0.2,0,2.841789,-2.708292,1.0
724,23.4342,0.1321,0,0.2,0,2.842094,-2.714334,1.0
725,23.4655,0.1556,0,0.2,0,2.842386,-2.720391,1.0
726,23.4972,0.1487,0,0.2,0,2.842668,-2.726464,1.0
727,23.5298,0.1801,0,0.2,0,2.842937,-2.732554,1.0
728,23.5636,0.1397,0,0.2,0,2.843194,-2.738656,1.0
729,23.5978,0.1398,0,0.2,0,2.843438,-2.744763,1.0
730,23.6298,0.0927,0,0.2,0,2.84367,-2.750866,1.0
731,23.6608,0.1008,0,0.2,0,2.843888,-2.756959,1.0
732,23.6945,0.0617,0,0.2,0,2.844093,-2.763038,1.0
733,23.7257,0.0703,0,0.2,0,2.844285,-2.769108,1.0
734,23.7607,0.045,0,0.2,0,2.844462,-2.775168,1.0
735,23.7925,0.0298,0,0.2,0,2.844627,-2.781221,1.0
736,23.824,0.0534,0,0.2,0,2.844778,-2.78727,1.0
737,23.8561,0.0764,0,0.2,0,2.844916,-2.793318,1.0
738,23.8875,0.0769,0,0.2,0,2.84504,-2.799373,1.0
739,23.9202,0.0925,0,0.2,0,2.845151,-2.80544,1.0
740,23.9539,0.1081,0,0.2,0,2.845249,-2.811526,1.0
741,23.9851,0.1241,0,0.2,0,2.845334,-2.817635,1.0
742,24.0178,0.1246,0,0.2,0,2.845405,-2.82377,1.0
743,24.0496,0.1327,0,0.2,0,2.845462,-2.829928,1.0
744,24.0844,0.1247,0,0.2,0,2.845505,-2.836096,0.999999
745,24.1166,0.1164,0,0.2,0,2.845533,-2.842259,0.999999
746,24.1521,0.1248,0,0.2,0,2.845547,-2.848403,0.999999
747,24.1851,0.1173,0,0.2,0,2.845546,-2.854516,0.999999
748,24.2166,0.1317,0,0.2,0,2.845532,-2.860588,0.999999
749,24.249,0.1397,0,0.2,0,2.845505,-2.866615,0.999999
750,24.2804,0.1087,0,0.2,0,2.845464,-2.872601,0.999998
751,24.3132,0.1005,0,0.2,0,2.845411,-2.878553,0.999998
752,24.3466,0.0849,0,0.2,0,2.845345,-2.884484,0.999998
753,24.3792,0.1017,0,0.2,0,2.845268,-2.890405,0.999997
754,24.4135,0.0856,0,0.2,0,2.845179,-2.896331,0.999997
755,24.4451,0.0621,0,0.2,0,2.845078,-2.902268,0.999997
756,24.4772,0.0546,0,0.2,0,2.844966,-2.908223,0.999996
757,24.5089,0.0546,0,0.2,0,2.844842,-2.914202,0.999996
758,24.5407,0.047,0,0.2,0,2.844706,-2.920209,0.999996
759,24.5739,0.0699,0,0.2,0,2.844557,-2.926247,0.999996
760,24.6047,0.0699,0,0.2,0,2.844397,-2.932317,0.999995
761,24.6382,0.0468,0,0.2,0,2.844223,-2.938416,0.999995
762,24.6709,0.0863,0,0.2,0,2.844036,-2.94454,0.999995
763,24.7052,0.0711,0,0.2,0,2.843835,-2.950685,0.999995
764,24.7372,0.0933,0,0.2,0,2.84362,-2.956841,0.999994
765,24.769,0.1083,0,0.2,0,2.84339,-2.963002,0.999994
766,24.801,0.1314,0,0.2,0,2.843147,-2.96916,0.999994
767,24.8313,0.108,0,0.2,0,2.842889,-2.975309,0.999994
768,24.865,0.1005,0,0.2,0,2.842616,-2.981439,0.999994
769,24.8965,0.0776,0,0.2,0,2.84233,-2.987543,0.999994
770,24.9323,0.078,0,0.2,0,2.842031,-2.99362,0.999994
771,24.9665,0.0857,0,0.2,0,2.841719,-2.999677,0.999993
772,25.0019,0.094,0,0.2,0,2.841394,-3.005718,0.999993
773,25.0332,0.1092,0,0.2,0,2.841056,-3.011743,0.999993
774,25.0657,0.0933,0,0.2,0,2.840705,-3.017759,0.999993
775,25.0984,0.0938,0,0.2,0,2.840342,-3.023776,0.999993
776,25.1264,0.1089,0,0.2,0,2.839966,-3.0298,0.999993
777,25.156,0.1319,0,0.2,0,2.839577,-3.035835,0.999994
778,25.1881,0.0931,0,0.2,0,2.839175,-3.041881,0.999994
779,25.2217,0.0936,0,0.2,0,2.83876,-3.047938,0.999994
780,25.2537,0.1091,0,0.2,0,2.838332,-3.054004,0.999994
